stimulus,memorability,scaled_memory_hits,X,score_emotional,sd_emotional,score_humanmade,sd_humanmade,score_outdoors,sd_outdoors,score_shoebox,sd_shoebox,humanmade_pass,outdoors_pass,shoebox_pass,humanmade_response,outdoors_response,shoebox_response,scaled_emotional,h_index,modal_response,proportion_response,unique,scaled_name
Chair_PlasticGreen.jpg,0.08662253997426989,0.800801373783629,75,-0.859608477555297,0.491869873677102,1,0,0.4,0.547722557505166,0.125,0.353553390593274,1,0,1,human-made,NA,larger than a shoebox,0.0131503716409377,1.8799649487271108,chair,0.5555555555555556,0,0.33905088622069757
Chair_Rocking.jpg,-0.012867528003838743,0.42014882655981683,1218,-0.577055929003803,0.585571991853902,0.888888888888889,0.333333333333333,0.125,0.353553390593274,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.118925100057176,1.919240704636849,rocking chair,0.55,1,0.34991423670668953
Chair_Student.jpg,0.0054444767619946976,0.4957069261591299,1508,-0.391918025886504,0.783398068389087,1,0,0,0,0.111111111111111,0.333333333333333,1,1,1,human-made,indoors,larger than a shoebox,0.267009719839909,2.6689801450225326,desk,0.42105263157894735,0,0.6420811892510006
Chairs_Stacked.jpg,-0.0986307947832249,0.15626788780767029,76,-0.506950889171549,0.409066953924503,1,0,0.2,0.447213595499958,0,0,1,0,1,human-made,NA,larger than a shoebox,0.172098341909663,1.5569010760354054,chairs,0.7058823529411765,1,0.2252715837621498
ChalkboardEraser.jpg,0.01966141344979442,0.5580995993131082,647,-0.678259004880456,0.547557280751814,1,0,0.111111111111111,0.333333333333333,0.75,0.462910049886276,1,1,0,human-made,indoors,NA,0.0606060606060606,1.442508097190614,eraser,0.7368421052631579,0,0.19096626643796455
ChalkLineTool.jpg,-0.15363358096290752,0.07212364052661706,77,-0.618219195191801,0.517483103240036,1,0,0.428571428571429,0.534522483824849,0.888888888888889,0.333333333333333,1,0,1,human-made,NA,smaller than a shoebox,0.0949113779302459,3.528064311584049,na,0.17647058823529413,0,0.9090909090909091
ChariotGold.jpg,0.02073643090053415,0.5621064682312535,1075,0.265115416250069,0.862137644883984,1,0,0.857142857142857,0.377964473009227,0.142857142857143,0.377964473009227,1,1,1,human-made,outdoors,larger than a shoebox,0.737564322469983,3.6421498816369042,carriage,0.15789473684210525,1,0.9342481417953116
Cheese_Platter.jpg,-0.0749301775898767,0.21866056096164854,1509,0.240735772763016,1.08192356123308,0.888888888888889,0.333333333333333,0.142857142857143,0.377964473009227,0.75,0.462910049886276,1,1,0,human-made,indoors,NA,0.716409376786735,3.736286231168867,cheese board,0.22857142857142856,1,0.952544311034877
Cheeseburger.jpg,0.13182425964419256,0.9170005724098454,1650,1.69595389819613,1.71710363027407,0.888888888888889,0.333333333333333,0.125,0.353553390593274,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.989136649514008,2.5046934208291405,hamburger,0.2777777777777778,1,0.5728987993138936
Cheesegrater_Box.jpg,0.13898017052705194,0.929593589009731,1360,-0.723160820174107,0.324516723364588,1,0,0,0,0.5,0.534522483824849,1,1,0,human-made,indoors,NA,0.039451114922813,2.9500637564362098,grater,0.3076923076923077,0,0.7461406518010292
Cheesegrater_Handheld.jpg,-0.02895332529369243,0.3640526617057813,1219,-0.105691389069911,0.482631420188864,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.506003430531732,2.0558279011639637,grater,0.6111111111111112,0,0.400800457404231
CheeseSlicer.jpg,-0.03658296454103315,0.3360045792787636,782,-0.202657989529961,0.717615902017036,1,0,0.25,0.462910049886276,0.888888888888889,0.333333333333333,1,0,1,human-made,NA,smaller than a shoebox,0.420811892510006,3.350209029099897,cheese cutter,0.2222222222222222,1,0.8564894225271584
Cheque.jpg,0.16171737589148755,0.95649685174585,1651,-0.743527111624576,0.45000712690595,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.0303030303030303,1.3372449392958772,check,0.7368421052631579,1,0.16123499142367068
Cherry.jpg,0.049817721286124925,0.6714367487120778,412,0.401533806165216,0.81247782770008,0.125,0.353553390593274,0.142857142857143,0.377964473009227,0.875,0.353553390593274,1,1,1,natural,indoors,smaller than a shoebox,0.79874213836478,1.6688388898504303,cherry,0.6666666666666666,1,0.2532875929102344
ChessPiece_Bishop.jpg,-0.07668113302138715,0.20950200343445907,783,-0.473967156196781,0.337390590763778,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.202973127501429,2.6756981353679863,chess piece,0.47058823529411764,0,0.6432246998284734
ChessPiece_Knight.jpg,0.07521159921330307,0.7647395535203205,413,-0.0815649565462305,1.08928123480394,1,0,0,0,0.888888888888889,0.333333333333333,1,1,1,human-made,indoors,smaller than a shoebox,0.51915380217267,1.6068322783181095,chess piece,0.47368421052631576,0,0.23499142367066894
Chest_Toys.jpg,-0.04019258705071808,0.32169433314253004,941,-0.337183848408886,0.62558330239138,1,0,0.2,0.447213595499958,0.375,0.517549169506766,1,0,0,human-made,NA,NA,0.311606632361349,1.9732285161344474,toy box,0.5263157894736842,1,0.3710691823899371
Chest.jpg,-0.21640974870476515,0.02633085289066972,1361,-0.516066031393077,0.671712925960911,1,0,0.285714285714286,0.487950036474267,0.142857142857143,0.377964473009227,1,0,1,human-made,NA,larger than a shoebox,0.159519725557461,2.974937501201927,chest,0.3333333333333333,0,0.7604345340194397
ChewingGum.jpg,-0.002367277453287341,0.4682312535775615,648,-0.264866747861684,0.702677093002107,1,0,0.25,0.462910049886276,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.366495140080046,2.0300872246321315,gum,0.47368421052631576,0,0.39451114922813035
Chicken_Dinner.jpg,0.02446913328037244,0.5764167143674871,1652,0.63811825361469,1.58392712320261,0.666666666666667,0.5,0,0,0.333333333333333,0.516397779494322,0,1,0,NA,indoors,NA,0.866781017724414,2.9057645846554525,food,0.2222222222222222,0,0.7289879931389366
Chicken_FriedDrum.jpg,0.1556148116635313,0.951345163136806,414,0.638843399967587,0.613866272385195,0.777777777777778,0.440958551844098,0,0,0.875,0.353553390593274,0,1,1,NA,indoors,smaller than a shoebox,0.86735277301315,2.84634887667163,chicken,0.25,0,0.6981132075471698
Chicken_FriedWing.jpg,0.06768785809516371,0.7332570120206068,1653,0.385955872212293,1.07768380314474,0.666666666666667,0.5,0.142857142857143,0.377964473009227,0.857142857142857,0.377964473009227,0,1,1,NA,indoors,smaller than a shoebox,0.793024585477416,2.220068302234069,chicken wing,0.47368421052631576,1,0.4671240708976558
Chicken_Raw.jpg,0.07981971837532287,0.7807670291929021,1220,-0.160442511853857,1.03606040994183,0,0,0,0,0.4,0.516397779494322,1,1,0,natural,indoors,NA,0.457404230989137,2.060248976384696,chicken,0.5555555555555556,0,0.4059462550028588
ChiliFlakes.jpg,0.08015056742180333,0.7824842587292501,78,-0.568002907949994,0.480617616054999,0.111111111111111,0.333333333333333,0.5,0.510753918455249,1,0,1,0,1,natural,NA,smaller than a shoebox,0.127501429388222,3.826874881864638,nuts,0.21052631578947367,0,0.9594053744997141
Chime.jpg,-0.06481643160519723,0.24212936462507156,942,0.48000219980243,0.879135655036648,1,0,0.5,0.547722557505166,0.3,0.483045891539648,1,0,0,human-made,NA,NA,0.825042881646655,2.8603207778330444,chimes,0.2631578947368421,1,0.7089765580331618
Chimpanzee.jpg,0.05796718667326628,0.6977676016027475,415,0.354059628276871,1.13766311866611,0.25,0.462910049886276,1,0,0,0,0,1,1,NA,outdoors,larger than a shoebox,0.781589479702687,1.9732285161344474,monkey,0.5263157894736842,1,0.3710691823899371
Chinchilla.jpg,-0.02675392802440931,0.3680595306239267,416,0.550287304499264,1.3513774415918,0.111111111111111,0.333333333333333,1,0,1,0,1,1,1,natural,outdoors,smaller than a shoebox,0.847913093196112,2.641120933813016,mouse,0.47368421052631576,0,0.631789594053745
Chipmunk.jpg,0.067433734041501,0.73039496279336,79,1.23790827919108,1.33361738049496,0,0,0.92,0.276887462097269,1,0,1,1,1,natural,outdoors,smaller than a shoebox,0.966838193253288,1.4627552262645032,chipmunk,0.5555555555555556,1,0.1978273299028016
ChocolateBar_HalfUnwrapped.jpg,0.11383180254571403,0.8729250143102462,80,1.2675473650956,1.02627561690708,1,0,0,0,0.875,0.353553390593274,1,1,1,human-made,indoors,smaller than a shoebox,0.96969696969697,2.2684727516311214,chocolate bar,0.42105263157894735,1,0.47913093196112067
ChocolateBar_Unwrapped.jpg,0.05938732762395897,0.705208929593589,943,0.924411572172856,1.20244901301852,0.555555555555556,0.52704627669473,0,0,1,0,0,1,1,NA,indoors,smaller than a shoebox,0.927958833619211,2.3745560483818835,chocolate,0.35294117647058826,0,0.5202973127501429
Chopsticks.jpg,0.15940560283397026,0.9536348025186033,784,0.168049587093121,0.750839762923357,1,0,0.375,0.517549169506766,0.777777777777778,0.440958551844098,1,0,0,human-made,NA,NA,0.670097198399085,2.0139119513005475,chopsticks,0.4,0,0.38707833047455686
CigarCase.jpg,0.055507612539722015,0.6874642243846594,81,-0.162110493775466,0.806722661042808,1,0,0.166666666666667,0.380693493813441,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.455117209834191,2.5358577759182794,cigars,0.47368421052631576,1,0.5854774156660949
CigarCutter.jpg,-0.0025218665346486767,0.4670864338866629,1076,-0.23240890761896,0.495982399030833,1,0,0.375,0.517549169506766,0.875,0.353553390593274,1,0,1,human-made,NA,smaller than a shoebox,0.392795883361921,3.4316235658474303,cigar cutter,0.3157894736842105,1,0.8902229845626072
CinderBlock.jpg,0.07054790992075004,0.7458500286204923,82,-0.719362501733979,0.31624874516453,0.888888888888889,0.333333333333333,0.333333333333333,0.516397779494322,0.166666666666667,0.408248290463863,1,0,1,human-made,NA,larger than a shoebox,0.0451686678101772,2.9339545780481737,brick,0.29411764705882354,1,0.740423098913665
Cinnamonroll.jpg,-0.06777544527925018,0.23526044647967945,649,2.03762461987946,0.975580500030072,0.666666666666667,0.5,0,0,0.875,0.353553390593274,0,1,1,NA,indoors,smaller than a shoebox,0.994854202401372,2.2275343340059806,cinnamon roll,0.4782608695652174,1,0.46826758147512865
Clam.jpg,0.12810775305688005,0.911276473955352,1362,0.166534458121512,1.01100300025166,0,0,1,0,1,0,1,1,1,natural,outdoors,smaller than a shoebox,0.667810177244139,2.390863696857044,clam,0.47368421052631576,1,0.5231560891938251
Clamp_Screw.jpg,-0.06462982714948803,0.24270177447052088,650,-0.469798722491552,0.636552272844729,1,0,0.833333333333333,0.408248290463863,0.4,0.516397779494322,1,1,0,human-made,outdoors,NA,0.208118925100057,3.9957153271690524,vice,0.14705882352941177,1,0.9817038307604345
Clamp.jpg,-0.20933038461604492,0.028620492272467088,1510,-0.383576124929856,0.82843685450567,1,0,0.625,0.517549169506766,0.833333333333333,0.408248290463863,1,0,1,human-made,NA,smaller than a shoebox,0.274442538593482,3.4613201402110083,tool,0.16666666666666666,0,0.8947970268724986
Clarinet.jpg,-0.06449180040934455,0.24327418431597023,785,0.14254417396431,0.676201788418076,1,0,0.285714285714286,0.487950036474267,0,0,1,0,1,human-made,NA,larger than a shoebox,0.652944539736993,1.7688538376159997,clarinet,0.5555555555555556,0,0.29559748427672955
Clave.jpg,-0.03747508305647842,0.3331425300515169,651,0.219494043269,0.674078514354218,1,0,0.125,0.353553390593274,0.777777777777778,0.440958551844098,1,1,0,human-made,indoors,NA,0.700400228702115,3.418295834054489,flute,0.3333333333333333,0,0.8827901658090337
Cleaver_Meat.jpg,0.08821418043497758,0.8036634230108758,417,0.203636677695591,0.696733340280845,1,0,0.142857142857143,0.377964473009227,0.857142857142857,0.377964473009227,1,1,1,human-made,indoors,smaller than a shoebox,0.692967409948542,2.9057645846554525,cleaver,0.2222222222222222,1,0.7289879931389366
Clip_Binder.jpg,0.13557604086008496,0.9227246708643388,1363,-0.390876300482791,0.739560244741663,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.268724985706118,1.7688538376159997,clip,0.5555555555555556,0,0.29559748427672955
Clip_Chip.jpg,-0.0031310685219370035,0.4653692043503148,83,-0.727171861816589,0.389451500926036,0.9,0.316227766016838,0,0,0.857142857142857,0.377964473009227,1,1,1,human-made,indoors,smaller than a shoebox,0.0348770726129217,1.8695674068835242,clip,0.5714285714285714,0,0.3299028016009148
Clip_Paper.jpg,-0.007633373800132152,0.44476244991413855,786,-0.165602930298589,0.786828995936937,1,0,0.142857142857143,0.377964473009227,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.453401943967982,1.8248169862168617,paper clip,0.47368421052631576,1,0.31446540880503143
Clippers_Glass.jpg,-0.05303387715073458,0.2770463651974814,1221,-0.313875183290037,0.16335678358605699,0.888888888888889,0.333333333333333,0.714285714285714,0.487950036474267,0.2,0.421637021355784,1,0,0,human-made,NA,NA,0.329902801600915,3.712319091186708,shears,0.23529411764705882,0,0.9445397369925672
Clock_Digital.jpg,0.034606915573948356,0.6159129937034917,418,-0.381651862369629,0.711156461632928,1,0,0.125,0.353553390593274,0.857142857142857,0.377964473009227,1,1,1,human-made,indoors,smaller than a shoebox,0.276729559748428,1.775523493673489,clock,0.4117647058823529,0,0.30131503716409375
Clock_Grandfather.jpg,-0.006999293551707507,0.44934172867773325,84,0.719435685922446,0.935424576347568,0.888888888888889,0.333333333333333,0.0769230769230769,0.271746488194703,0.142857142857143,0.377964473009227,1,1,1,human-made,indoors,larger than a shoebox,0.890794739851344,1.4652556501132248,grandfather clock,0.5263157894736842,1,0.19954259576901087
Clock_Interior.jpg,0.03843816226051249,0.6313680595306239,1654,0.514504488976338,1.31751761162211,1,0,0.222222222222222,0.440958551844098,0.571428571428571,0.534522483824849,1,0,0,human-made,NA,NA,0.832475700400229,3.197159723424149,gears,0.3333333333333333,0,0.8164665523156089
Clock_Radio.jpg,-0.028659484587887588,0.36519748139668,419,-0.15191699766368,0.640852847090464,1,0,0.222222222222222,0.440958551844098,0.875,0.353553390593274,1,0,1,human-made,NA,smaller than a shoebox,0.467695826186392,1.995786526191668,alarm clock,0.5588235294117647,0,0.38307604345340196
Clock_Radioalarm.jpg,-0.14158641193082785,0.08528906697195192,1655,0.243069310490144,0.895428339877735,1,0,0.125,0.353553390593274,0.833333333333333,0.408248290463863,1,1,1,human-made,indoors,smaller than a shoebox,0.720983419096627,2.7131243840367345,alarm clock,0.3684210526315789,0,0.6586620926243568
Clock_Wall.jpg,0.04312401759491627,0.6514024041213509,1364,-0.00829730794659815,0.745035094476368,1,0,0.125,0.353553390593274,0.25,0.462910049886276,1,1,0,human-made,indoors,NA,0.571755288736421,0.9141828384352135,clock,0.8333333333333334,0,0.08004574042309891
ClothCoaster.jpg,-0.12172932948997002,0.11906124785346307,1222,-0.35391710785265,0.578775802816838,1,0,0,0,0.875,0.353553390593274,1,1,1,human-made,indoors,smaller than a shoebox,0.299599771297885,2.6873230684749942,pot holder,0.3684210526315789,1,0.6466552315608919
ClothesDryingRack.jpg,-0.036752465271934966,0.3354321694333143,85,-0.606805177299172,0.434970599213079,1,0,0.333333333333333,0.516397779494322,0,0,1,0,1,human-made,NA,larger than a shoebox,0.0994854202401372,4.004886164091843,table,0.09090909090909091,0,0.9839908519153803
Clothespin_Beige.jpg,-0.05043786793878379,0.28506010303377216,1511,-0.127846772383364,0.873487255215678,1,0,0.444444444444444,0.52704627669473,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.487707261292167,2.897849384264468,clothes pin,0.3684210526315789,1,0.7244139508290451
Clothespin_Red.jpg,0.004895204074214305,0.49170005724098453,86,-0.678259004880456,0.547557280751814,1,0,0.5,0.509901951359279,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.0606060606060606,2.7603136973125113,clothespin,0.3157894736842105,1,0.6718124642652945
ClothRed.jpg,0.06599527651867981,0.725243274184316,1512,0.0645735809212876,1.12683700282099,1,0,0.142857142857143,0.377964473009227,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.612921669525443,2.974937501201927,blanket,0.3333333333333333,1,0.7604345340194397
Cloud.jpg,0.05496330970357247,0.6851745850028621,1077,0.330047472158482,1.05190628903444,0.111111111111111,0.333333333333333,1,0,0.25,0.462910049886276,1,1,0,natural,outdoors,NA,0.767295597484277,0.3227569588973982,cloud,0.9411764705882353,1,0.011435105774728416
Coatrack.jpg,-0.07732856497045028,0.20663995420721237,420,-0.296860385351852,0.821927026847708,1,0,0.285714285714286,0.487950036474267,0,0,1,0,1,human-made,NA,larger than a shoebox,0.346483704974271,2.5358577759182794,coat rack,0.47368421052631576,0,0.5854774156660949
Coconut.jpg,0.016982661474518167,0.5455065827132227,87,1.14229851333134,1.27754452787624,0,0,0.75,0.5,0.555555555555556,0.52704627669473,1,0,0,natural,NA,NA,0.955974842767296,0.7412805706023056,coconut,0.8857142857142857,1,0.05546026300743282
CodeDoorLock.jpg,0.06890660459891822,0.7395535203205496,421,0.249425957292056,1.41429734259172,1,0,0.5,0.547722557505166,0.222222222222222,0.440958551844098,1,0,0,human-made,NA,NA,0.726700971983991,2.510056460356539,door lock,0.3157894736842105,1,0.5734705546026301
CoffeeBeans.jpg,0.21601154630633437,0.998282770463652,1513,-0.0354522163740985,0.922130012312673,0,0,0.142857142857143,0.377964473009227,1,0,1,1,1,natural,indoors,smaller than a shoebox,0.548313321898228,1.6688388898504303,coffee beans,0.6666666666666666,1,0.2532875929102344
CoffeeGrinder.jpg,-0.08193571560975606,0.19290211791642817,88,0.465925835140117,1.05237403281423,1,0,0.2,0.447213595499958,0,0,1,0,1,human-made,NA,larger than a shoebox,0.821612349914237,3.0554051053269777,grinder,0.2692307692307692,0,0.7793024585477416
CoffeeLid.jpg,-0.17165637465187988,0.05323411562678878,1365,-0.725063395615675,0.362783311674172,1,0,0.285714285714286,0.487950036474267,0.571428571428571,0.534522483824849,1,0,0,human-made,NA,NA,0.0365923384791309,3.1001530166977127,lid,0.34285714285714286,1,0.7918810748999429
CoffeePot.jpg,0.007143031163283684,0.5042930738408701,422,0.0635414606789678,1.3294475047727,1,0,0.125,0.353553390593274,0.857142857142857,0.377964473009227,1,1,1,human-made,indoors,smaller than a shoebox,0.610062893081761,1.3758796451508133,coffee pot,0.7692307692307693,0,0.1703830760434534
Coin.jpg,0.07610881628030845,0.7676016027475673,1366,0.433164506966141,1.24947559544922,1,0,0.125,0.353553390593274,0.833333333333333,0.408248290463863,1,1,1,human-made,indoors,smaller than a shoebox,0.807890222984563,1.9691917639462737,nickel,0.6,1,0.36935391652372784
CoinRolls.jpg,0.16044698059725584,0.954779622209502,944,0.858202230162549,1.05994228163529,1,0,0.142857142857143,0.377964473009227,0.5,0.547722557505166,1,1,0,human-made,indoors,NA,0.915951972555746,3.1248435485091464,coin rolls,0.29411764705882354,1,0.7975986277873071
Colander.jpg,-0.28269235058974507,0.005724098454493417,1367,-0.587040799255341,0.533872849344017,1,0,0.111111111111111,0.333333333333333,0.571428571428571,0.534522483824849,1,1,0,human-made,indoors,NA,0.110348770726129,2.9053077763737467,strainer,0.3157894736842105,0,0.7267009719839909
Cologne.jpg,-0.018843878706877072,0.3983972524327418,1368,0.447826495472882,0.987270059507,1,0,0.111111111111111,0.333333333333333,0.571428571428571,0.534522483824849,1,1,0,human-made,indoors,NA,0.8147512864494,2.3220847276178658,perfume,0.3888888888888889,0,0.5025728987993139
ColoringSet.jpg,0.08518490798631316,0.7962220950200344,423,1.0287859195332,1.30329419062449,1,0,0.25,0.462910049886276,0.285714285714286,0.487950036474267,1,0,0,human-made,NA,NA,0.940537449971412,3.6835423624332306,art set,0.16666666666666666,1,0.9399656946826758
Colosseum.jpg,0.12412783196756089,0.9021179164281625,89,2.22909073950088,1.90400571189271,1,0,1,0,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.998284734133791,3.530493056757482,colliseum,0.16666666666666666,1,0.9108061749571184
ColumnMarble.jpg,-0.12368336608188366,0.11505437893531768,945,0.579307090005914,0.917194385767723,1,0,1,0,0.444444444444444,0.52704627669473,1,1,0,human-made,outdoors,NA,0.856489422527158,1.335505556517097,column,0.6666666666666666,0,0.15894797026872498
Comb_1.jpg,-0.004980761157371853,0.4567830566685747,787,-0.457193891065666,0.58357631771336,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.216695254431103,0.5032583347756456,comb,0.8888888888888888,1,0.022298456260720412
Comb.jpg,-0.01926766546015837,0.3949627933600458,90,-0.519088759815127,0.321752413073265,1,0,0.111111111111111,0.320256307610174,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.156089193825043,2.2661506484543548,pick,0.3333333333333333,0,0.47855917667238423
Compact_Mirror.jpg,0.02802279055123347,0.5872925014310246,788,-0.399657299856924,0.295369136059551,1,0,0.142857142857143,0.377964473009227,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.264722698684963,2.413511322338341,mirror,0.38235294117647056,0,0.5357347055460263
Compact_Powder.jpg,-0.018369173777301566,0.4012593016599886,652,0.0670136895401642,0.824600724407318,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.614636935391652,2.5996659733039564,compact,0.3333333333333333,1,0.6094911377930246
CompassCardinal.jpg,0.050120866231209586,0.6731539782484258,789,-0.385772941915218,0.890235075613191,1,0,0.714285714285714,0.487950036474267,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.272727272727273,0.6841377134594485,compass,0.8857142857142857,0,0.05431675242995998
Compressor.jpg,0.10505823214458153,0.8483113909559244,1078,-0.483037787740181,0.32791418829689,1,0,0.571428571428571,0.534522483824849,0,0,1,0,1,human-made,NA,larger than a shoebox,0.188679245283019,3.528064311584049,air compressor,0.17647058823529413,1,0.9090909090909091
Computer_CPU.jpg,-0.08663516672562199,0.18546078992558673,1514,-0.235572383313252,0.916915820850951,1,0,0.428571428571429,0.534522483824849,0.5,0.534522483824849,1,0,0,human-made,NA,NA,0.38822184105203,3.294663586209604,na,0.2608695652173913,0,0.8461978273299028
Computer_ExpansionCard.jpg,-0.03754151006063913,0.3325701202060675,91,-0.264102585462071,0.814109434736946,1,0,0.5,0.547722557505166,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.367638650657519,3.8365916681089787,computer ,0.1111111111111111,1,0.9616923956546598
ComputerKey_Escape.jpg,0.07499561145231898,0.7635947338294219,424,-0.97026513160106,0.446072134210906,1,0,0.125,0.353553390593274,0.75,0.462910049886276,1,1,0,human-made,indoors,NA,0.00400228702115495,2.591793226077496,escape key,0.3888888888888889,1,0.6054888507718696
ComputerKeyboard_Backspace.jpg,0.20690196131787822,0.9954207212364052,1656,-0.212380784057175,0.975862916897952,1,0,0,0,0.777777777777778,0.440958551844098,1,1,0,human-made,indoors,NA,0.409948542024014,2.854285871987246,backspace key,0.3076923076923077,1,0.6992567181246426
ComputerKeyboard_F1.jpg,0.09990169214731467,0.8334287349742415,92,-0.586461656356171,0.728675020919823,1,0,0,0,0.857142857142857,0.377964473009227,1,1,1,human-made,indoors,smaller than a shoebox,0.112635791881075,2.570332619710574,key,0.3157894736842105,1,0.5969125214408233
ComputerKeyboard.jpg,-0.05645584676172799,0.2667429879793932,93,-0.297812335531192,0.627041810778776,1,0,0.037037037037037,0.192450089729875,0.666666666666667,0.516397779494322,1,1,0,human-made,indoors,NA,0.345340194396798,0.3227569588973982,keyboard,0.9411764705882353,0,0.011435105774728416
ComputerMouse.jpg,0.1288452840850521,0.9129937034917001,653,-0.0344144842122022,0.769276441377823,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.5494568324757,1.2243944454059859,mouse,0.6666666666666666,0,0.1429388221841052
Condom.jpg,0.20502616786826455,0.9937034917000572,1657,0.655175003786385,2.10152829289515,1,0,0.25,0.462910049886276,0.8,0.421637021355784,1,0,0,human-made,NA,NA,0.870783304745569,1.058277043226334,condom,0.7894736842105263,1,0.10348770726129217
ConnectorPlug.jpg,-0.040558978206179874,0.3211219232970807,425,-0.951346822043704,0.450673273761759,1,0,0.25,0.462910049886276,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.00571755288736421,2.8581184630979695,plug,0.3684210526315789,0,0.7044025157232704
ContactLens.jpg,-0.07378478972927008,0.22152261018889524,426,-0.867381018834179,0.578937487748616,1,0,0.125,0.353553390593274,0.888888888888889,0.333333333333333,1,1,1,human-made,indoors,smaller than a shoebox,0.0125786163522013,2.3942811477133947,bowl,0.5263157894736842,0,0.5288736420811893
Container_RedPlastic.jpg,-1.830877445831004e-4,0.47910704064109905,1223,-0.672094805060057,0.541926408923347,1,0,0.222222222222222,0.440958551844098,0.714285714285714,0.487950036474267,1,0,0,human-made,NA,NA,0.0634648370497427,2.8855130303998817,container,0.2777777777777778,0,0.7204116638078902
Container_Tupperware.jpg,-0.049029484419631085,0.2907842014882656,790,-0.436712359088296,0.926089912736734,1,0,0.142857142857143,0.377964473009227,0.857142857142857,0.377964473009227,1,1,1,human-made,indoors,smaller than a shoebox,0.23327615780446,2.6808134280893943,container,0.2962962962962963,0,0.6455117209834191
ControlPanel.jpg,-0.010646877833203349,0.4327418431597023,1224,0.353053149609666,1.32644653924494,1,0,0.25,0.462910049886276,0,0,1,0,1,human-made,NA,larger than a shoebox,0.781017724413951,3.5032583347756456,control panel,0.2222222222222222,1,0.9039451114922813
Cookie.jpg,-0.09038721353554086,0.17344018317115054,427,0.267813287457548,0.761596000465293,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.740994854202401,0.19143325481419338,cookie,0.9705882352941176,1,0.002858776443682104
CookieCutter_Bell.jpg,0.018809632140594928,0.5552375500858615,94,0.566292208312331,1.46208300749608,1,0,0.208333333333333,0.414851116999053,0.857142857142857,0.377964473009227,1,0,1,human-made,NA,smaller than a shoebox,0.85305889079474,2.2724994555866935,cookie cutter,0.5217391304347826,0,0.48141795311606633
CookieCutter_Tree.jpg,-0.02874717856077744,0.3646250715512307,1225,-0.304822162236228,0.293595802205444,1,0,0.222222222222222,0.440958551844098,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.337907375643225,1.5803849406115835,cookie cutter,0.7428571428571429,0,0.23441966838193254
Cooler.jpg,-0.019113518692562212,0.3955352032054951,95,-0.228134975722615,0.395686558647377,1,0,0.5,0.509901951359279,0,0,1,0,1,human-made,NA,larger than a shoebox,0.397369925671812,1.2086489509530645,cooler,0.7777777777777778,1,0.13607775871926817
CoolingFan_Engine.jpg,-0.15727574085283133,0.06983400114481969,1079,-0.483037787740181,0.32791418829689,1,0,0.428571428571429,0.534522483824849,0.5,0.534522483824849,1,0,0,human-made,NA,NA,0.188679245283019,3.9102329406731844,filter,0.17857142857142858,1,0.9748427672955975
CoolingFan_Engine2.jpg,-0.09180649751357611,0.17057813394390384,1658,-0.628545104822462,0.496494450309968,1,0,0.428571428571429,0.534522483824849,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.0909090909090909,3.5368867237421675,blower,0.15789473684210525,1,0.9142367066895368
Coral.jpg,0.11474618353502944,0.8775042930738409,1080,-0.2656229731816,0.791756282606211,0.4,0.516397779494322,0.714285714285714,0.487950036474267,0.7,0.483045891539648,0,0,0,NA,NA,NA,0.364779874213836,1.7732143550933817,coral,0.631578947368421,1,0.30017152658662094
Cord_Ethernet.jpg,0.03301488637186854,0.609616485403549,1369,-0.543182618189178,0.339930200402286,1,0,0.428571428571429,0.534522483824849,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.144082332761578,3.4263674884732267,ethernet cable,0.2631578947368421,1,0.8867924528301887
Cord_usb.jpg,-0.044322111415156365,0.3045220377790498,791,-0.00892050897965614,0.670854567559681,1,0,0,0,0.833333333333333,0.408248290463863,1,1,1,human-made,indoors,smaller than a shoebox,0.571183533447684,3.8365916681089787,printer cable,0.1111111111111111,1,0.9616923956546598
